START,STOP,FREQ
1,1,0.5015959872321021
2,2,0.009879920960632315
3,3,0.009423924608603132
4,4,0.009119927040583675
5,5,0.11749506003951968
6,6,0.010031919744642043
7,7,0.009423924608603132
8,8,0.009423924608603132
9,9,0.008967928256573948
10,10,0.008511931904544764
11,11,0.008967928256573948
12,12,0.020975832193342453
13,13,0.009271925824593403
14,14,0.008663930688554491
15,15,0.028727770177838577
16,16,0.008967928256573948
17,17,0.5015959872321022
18,18,0.020215838273293815
19,19,0.008359933120535035
20,20,0.009727922176622586
21,21,0.008511931904544764
22,22,0.025231798145614836
23,23,0.47119623043015657
24,24,0.016263869889040886
25,25,0.008359933120535035
26,26,0.007903936768505851
27,27,0.011551907584739321
28,28,0.006991944064447485
29,29,0.5032679738562091
30,30,0.008511931904544764
31,31,0.006839945280437756
32,32,0.007143942848457212
33,33,0.02188782489740082
34,34,0.00729594163246694
35,35,0.006991944064447485
36,36,0.008359933120535035
37,37,0.017631858945128438
38,38,0.007447940416476668
39,39,0.028271773825809393
40,40,0.006383948928408573
41,41,0.005775953792369661
42,42,0.016263869889040886
43,43,0.006687946496428028
44,44,0.005927952576379389
45,45,0.00729594163246694
46,46,0.04742362061103511
47,47,0.04240766073871409
48,48,0.009423924608603132
49,49,0.006535947712418301
50,50,0.008967928256573948
51,51,0.012615899072807418
52,52,0.005015959872321021
53,53,0.005775953792369661
54,54,0.04149566803465572
55,55,0.01018391852865177
56,56,0.030855753153974767
57,57,0.007143942848457212
58,58,0.054567563459492326
59,59,0.01018391852865177
60,60,0.025991792065663474
61,61,0.004559963520291838
62,62,0.004711962304301566
63,63,0.014743882048943608
64,64,0.007599939200486396
65,65,0.004711962304301566
66,66,0.02781577747378021
67,67,0.006079951360389117
68,68,0.005623955008359933
69,69,0.008359933120535035
70,70,0.031159750721994225
71,71,0.00516795865633075
72,72,0.033895728834169324
73,73,0.004103967168262654
74,74,0.004103967168262654
75,75,0.036327709378324975
76,76,0.011855905152758778
77,77,0.006079951360389117
78,78,0.005319957440340477
79,79,0.003799969600243198
80,80,0.004103967168262654
81,81,0.07371941024471804
82,82,0.003799969600243198
