START,STOP,FREQ
1,1,0.47783129276197334
2,2,0.031058696435001802
3,3,0.034344616492617934
4,4,0.030473532589124955
5,5,0.03207148001440403
6,6,0.039183471371984156
7,7,0.4527367662945625
8,8,0.03227403673028448
9,9,0.04634047533309327
10,10,0.030878646020885848
11,11,0.02856049693914296
12,12,0.030698595606769897
13,13,0.027592725963269716
14,14,0.027030068419157362
15,15,0.027255131436802305
16,16,0.02712009362621534
17,17,0.033286820309686715
18,18,0.039296002880806626
19,19,0.0268950306085704
20,20,0.026647461289160963
21,21,0.033691933741447605
22,22,0.027547713359740728
23,23,0.026197335253871083
24,24,0.026039791141519626
25,25,0.055027907814187975
26,26,0.034344616492617934
27,27,0.033691933741447605
28,28,0.02556715880446525
29,29,0.03706787900612171
30,30,0.028290421317969033
31,31,0.0268950306085704
32,32,0.023856679870363703
33,33,0.02412675549153763
34,34,0.025724702916816708
35,35,0.03360190853438963
36,36,0.027570219661505222
37,37,0.029325711199135757
38,38,0.02302394670507742
39,39,0.04008372344256392
40,40,0.04433741447605329
41,41,0.02549963989917177
42,42,0.027705257472092185
43,43,0.03508732445084624
44,44,0.024711919337414477
45,45,0.026737486496218942
46,46,0.031193734245588762
47,47,0.023969211379186173
48,48,0.03373694634497659
49,49,0.0069544472452286645
50,50,0.004883867482895211
51,51,0.005694094346416997
52,52,0.0050639178970111635
53,53,0.004973892689953187
54,54,0.005941663665826431
55,55,0.024824450846236946
56,56,0.005401512423478574
57,57,0.03531238746849118
58,58,0.005243968311127116
59,59,0.006864422038170688
60,60,0.018657724162765576
61,61,0.0049513863881886925
62,62,0.007494598487576522
63,63,0.014854159164566078
64,64,0.004073640619373425
65,65,0.007742167806985956
66,66,0.14268995318689234
67,67,0.004748829672308246
68,68,0.003150882247029168
69,69,0.004456247749369823
70,70,0.003330932661145121
71,71,0.0024981994958588405
72,72,0.01723982715160245
73,73,0.009610190853438963
74,74,0.016317068779258193
75,75,0.004366222542311848
76,76,0.0023856679870363703
77,77,0.020930860640979473
78,78,0.012513503781058696
79,79,0.0016654663305725604
80,80,0.001575441123514584
81,81,0.0021606049693914295
82,82,0.001575441123514584
83,83,0.004028628015844436
84,84,0.02023316528628016
85,85,0.004591285559956788
86,86,0.0013503781058696435
87,87,0.009160064818149082
88,88,0.0013728844076341376
89,89,0.0014854159164566078
90,90,0.005964169967590926
91,91,0.006594346416996759
92,92,0.0016654663305725604
93,93,0.008867482895210659
94,94,0.0014404033129276198
95,95,0.00155293482175009
96,96,0.028920597767374864
97,97,0.001575441123514584
98,98,0.001575441123514584
99,99,0.005964169967590926
100,100,0.001868023046453007
101,101,0.0015079222182211019
102,102,0.002363161685271876
103,103,0.001958048253510983
104,104,0.0013503781058696435
105,105,0.002025567158804465
106,106,0.0019805545552754773
107,107,0.0014404033129276198
108,108,0.08597407274036731
109,109,0.005964169967590926
110,110,0.0020705797623334532
111,111,0.0021155923658624414
112,112,0.0015079222182211019
113,113,0.0015979474252790782
114,114,0.007021966150522146
115,115,0.0015079222182211019
116,116,0.0014629096146921137
117,117,0.0054690313287720565
118,118,0.0016429600288080663
119,119,0.0020480734605689594
120,120,0.027390169247389268
121,121,0.07411325171047893
122,122,0.0020930860640979475
123,123,0.010240367302844796
124,124,0.001530428519985596
125,125,0.0015979474252790782
126,126,0.016429600288080663
127,127,0.0016654663305725604
128,128,0.002183111271155924
129,129,0.010127835794022327
130,130,0.0016429600288080663
131,131,0.0014854159164566078
132,132,0.002633237306445805
133,133,0.001890529348217501
134,134,0.001575441123514584
135,135,0.004928880086424199
136,136,0.0017329852358660424
137,137,0.0021155923658624414
138,138,0.011883327331652862
139,139,0.013053655023406554
140,140,0.0025432120993878287
141,141,0.004096146921137919
142,142,0.0017104789341015484
143,143,0.002003060857039971
144,144,0.005446525027007563
145,145,0.001868023046453007
146,146,0.10107580122434281
147,147,0.005288980914656104
148,148,0.0033759452646741086
149,149,0.001890529348217501
150,150,0.0018005041411595247
151,151,0.0012603528988116672
152,152,0.0013278718041051494
153,153,0.006009182571119914
154,154,0.0014404033129276198
155,155,0.0014178970111631258
156,156,0.010105329492257831
157,157,0.0014404033129276198
158,158,0.001530428519985596
159,159,0.0045462729564277994
160,160,0.0013053655023406554
161,161,0.0014404033129276198
162,162,0.002295642779978394
163,163,0.001530428519985596
