START,STOP,FREQ
1,1,0.4868349071189021
2,2,0.017196679589943628
3,3,0.017838879242680114
4,4,0.01952762647765383
5,5,0.01572199890588207
6,6,0.01905192303118236
7,7,0.017601027519444378
8,8,0.019836833717860287
9,9,0.01712532407297291
10,10,0.014984658563851295
11,11,0.01638798373094213
12,12,0.01262992650381752
13,13,0.02007468544109602
14,14,0.011749875127845302
15,15,0.02014604095806674
16,16,0.023808957495897058
17,17,0.013367266845848299
18,18,0.02445115714863354
19,19,0.012392074780581786
20,20,0.0105844016839902
21,21,0.050115358085769335
22,22,0.04174297742787147
23,23,0.00887186927669291
24,24,0.030635301952762647
25,25,0.012986704088671122
26,26,0.008729158242751469
27,27,0.03318031539138501
28,28,0.015008443736174869
29,29,0.018195656827533716
30,30,0.014699236495968413
31,31,0.011845015817139596
32,32,0.010251409271460172
33,33,0.010037342720548011
34,34,0.09851818376424137
35,35,0.008776728587398615
36,36,0.01467545132364484
37,37,0.017719953381062244
38,38,0.008990795138310777
39,39,0.011297956853697406
40,40,0.010227624099136598
41,41,0.013414837190495445
42,42,0.024332231287015674
43,43,0.011512023404609566
44,44,0.009942202031253716
45,45,0.008348595485574293
46,46,0.01037033513307804
47,47,0.011512023404609566
48,48,0.010631972028637348
49,49,0.0073734034203077805
50,50,0.006421996527364841
51,51,0.019717907856242417
52,52,0.004661893775420403
53,53,0.0036629165378303167
54,54,0.006493352044335561
55,55,0.0033774944699474347
56,56,0.00518516756653902
57,57,0.006231715148776253
58,58,0.015959850629117808
59,59,0.004138619984301786
60,60,0.012439645125228932
61,61,0.0028780058511523915
62,62,0.0039007682610660514
63,63,0.008634017553457175
64,64,0.006659848250600575
65,65,0.003924553433389625
66,66,0.009632994791047261
67,67,0.004043479295007492
68,68,0.003948338605713198
69,69,0.008253454796279999
70,70,0.0043289013628903745
71,71,0.003948338605713198
72,72,0.007516114454249221
73,73,0.0038056275717717573
74,74,0.003734272054801037
75,75,0.005327878600480461
76,76,0.0040196941226839185
77,77,0.003948338605713198
78,78,0.022881335775277692
79,79,0.0036391313655067432
80,80,0.0039007682610660514
81,81,0.005280308255833314
82,82,0.0036629165378303167
83,83,0.002640154127916657
84,84,0.006517137216659134
85,85,0.0035202055038888757
86,86,0.0025687986109459364
87,87,0.00777775134980853
88,88,0.003401279642271008
89,89,0.003448849986918155
90,90,0.01988440406250743
91,91,0.0031634279190352736
92,92,0.0024736579216516424
93,93,0.01146445305996242
94,94,0.002687724472563804
95,95,0.0036867017101538902
96,96,0.008086958590014985
97,97,0.0033774944699474347
98,98,0.002259591370739481
99,99,0.03503555883262374
100,100,0.0036629165378303167
101,101,0.003258568608329567
102,102,0.01051304616701948
103,103,0.003353709297623861
104,104,0.002402302404680922
105,105,0.02587826748804795
106,106,0.020574174059891065
107,107,0.003448849986918155
108,108,0.015198725114763457
109,109,0.013462407535142593
110,110,0.003306138952976714
111,111,0.009537854101752967
112,112,0.0024260875770044953
113,113,0.0023785172323573483
114,114,0.013010489260994696
115,115,0.003448849986918155
116,116,0.004780819637038271
117,117,0.0069690554908070305
118,118,0.0035202055038888757
119,119,0.0035202055038888757
120,120,0.0043764717075375215
121,121,0.003972123778036772
122,122,0.0034726351592417287
123,123,0.00784910686677925
124,124,0.003734272054801037
125,125,0.003448849986918155
126,126,0.006231715148776253
127,127,0.003734272054801037
128,128,0.0033774944699474347
129,129,0.0073734034203077805
130,130,0.003401279642271008
131,131,0.0034250648145945817
132,132,0.005637085840686916
133,133,0.0036391313655067432
134,134,0.0035202055038888757
135,135,0.007944247556073545
136,136,0.0035915610208595962
137,137,0.0024736579216516424
138,138,0.00635064101039412
139,139,0.0034250648145945817
140,140,0.00784910686677925
141,141,0.018481078895416597
142,142,0.0035677758485360227
143,143,0.0041624051566253595
144,144,0.02128772922959827
145,145,0.005090026877244726
146,146,0.0032347834360059937
147,147,0.009585424446400113
148,148,0.0034726351592417287
149,149,0.0032823537806531407
150,150,0.016649620626501438
151,151,0.002259591370739481
152,152,0.003353709297623861
153,153,0.014057036843231929
154,154,0.017339390623885072
155,155,0.008277239968603573
156,156,0.007968032728397117
157,157,0.0035915610208595962
158,158,0.01324834098423043
159,159,0.09259567585567158
160,160,0.0022833765430630543
161,161,0.002259591370739481
162,162,0.009728135480341555
163,163,0.043265228456580165
164,164,0.0027352948172109505
165,165,0.029303332302642534
166,166,0.003829412744095331
167,167,0.003924553433389625
168,168,0.020312537164331755
169,169,0.0037580572271246103
170,170,0.0040672644673310655
171,171,0.08122636348500345
172,172,0.016625835454177864
173,173,0.0034250648145945817
174,174,0.008419951002545013
175,175,0.003496420331565302
176,176,0.003496420331565302
177,177,0.006469566872011987
178,178,0.005375448945127608
179,179,0.00846752134719216
180,180,0.009371357895487953
181,181,0.0070166258354541775
182,182,0.003448849986918155
183,183,0.0070879813524248984
184,184,0.012178008229669624
185,185,0.0988511761767714
186,186,0.013628903741407607
187,187,0.004091049639654639
188,188,0.0036391313655067432
189,189,0.022714839569012678
190,190,0.09625859239350189
191,191,0.011179030992079538
192,192,0.006374426182717694
193,193,0.038603334681159764
194,194,0.003948338605713198
195,195,0.014342458911114811
196,196,0.003496420331565302
197,197,0.0035202055038888757
198,198,0.00894322479366363
199,199,0.005779796874628357
200,200,0.0034250648145945817
201,201,0.009656779963370835
202,202,0.0105844016839902
203,203,0.0025212282662987894
204,204,0.02028875199200818
205,205,0.007872892039102823
206,206,0.002449872749328069
207,207,0.018338367861475156
208,208,0.005280308255833314
209,209,0.004685678947743977
210,210,0.025093356801370027
211,211,0.034369574007563686
212,212,0.00518516756653902
213,213,0.009918416858930143
214,214,0.0033774944699474347
215,215,0.0034250648145945817
216,216,0.01679233166044288
217,217,0.00423376067359608
218,218,0.011226601336726684
219,219,0.05051970601527008
220,220,0.005090026877244726
221,221,0.0023785172323573483
222,222,0.006873914801512737
223,223,0.0024736579216516424
224,224,0.003448849986918155
225,225,0.012986704088671122
226,226,0.0034726351592417287
227,227,0.0024260875770044953
228,228,0.04110077777513498
229,229,0.0033774944699474347
230,230,0.003448849986918155
231,231,0.0034250648145945817
232,232,0.019408700616035963
233,233,0.003448849986918155
234,234,0.02609233403896011
235,235,0.2782627310134862
236,236,0.00259258378326951
237,237,0.006612277905953428
238,238,0.002687724472563804
239,239,0.0036867017101538902
240,240,0.006540922388982708
241,241,0.002901791023475965
242,242,0.00259258378326951
243,243,0.020930951644744667
244,244,0.002806650334181671
245,245,0.0026639393002402304
246,246,0.022952691292248414
247,247,0.005280308255833314
248,248,0.004091049639654639
249,249,0.02718645196584449
250,250,0.0025212282662987894
251,251,0.002497443093975216
252,252,0.004733249292391124
253,253,0.0029255761957995385
254,254,0.0043764717075375215
255,255,0.00996598720357729
256,256,0.009466498584782247
257,257,0.006588492733629855
258,258,0.006683633422924149
259,259,0.016292843041647836
260,260,0.002996931712770259
261,261,0.015389006493352045
262,262,0.012534785814523226
263,263,0.013010489260994696
264,264,0.008205884451632853
265,265,0.004091049639654639
266,266,0.003948338605713198
267,267,0.025212282662987893
268,268,0.013129415122612563
269,269,0.011512023404609566
270,270,0.006707418595247722
271,271,0.004091049639654639
272,272,0.00839616583022144
273,273,0.03684323192921533
274,274,0.0031396427467117
275,275,0.0036629165378303167
276,276,0.003995908950360345
277,277,0.0024736579216516424
278,278,0.002497443093975216
279,279,0.003401279642271008
280,280,0.0026163689555930834
281,281,0.0034250648145945817
282,282,0.019218419237447375
283,283,0.0044716123968318155
284,284,0.003353709297623861
285,285,0.005351663772804034
286,286,0.002545013438622363
287,287,0.0023785172323573483
288,288,0.007730181005161383
289,289,0.004186190328948933
290,290,0.002545013438622363
291,291,0.03146778298408772
292,292,0.002497443093975216
293,293,0.003401279642271008
294,294,0.00682634445686559
295,295,0.0030682872297409795
296,296,0.006136574459481959
297,297,0.009038365482957923
298,298,0.015650643388911353
299,299,0.0044953975691553886
300,300,0.020907166472421093
301,301,0.00518516756653902
302,302,0.005423019289774755
303,303,0.020360107508978903
304,304,0.018267012344504435
305,305,0.002402302404680922
306,306,0.006421996527364841
307,307,0.010061127892871584
308,308,0.002901791023475965
309,309,0.05449182979330685
310,310,0.0035202055038888757
311,311,0.0035439906762124492
312,312,0.004899745498656138
313,313,0.0022833765430630543
314,314,0.0031634279190352736
315,315,0.023642461289632044
316,316,0.002307161715386628
317,317,0.002402302404680922
318,318,0.5052922008419951
319,319,0.0018076730965915849
320,320,0.0028780058511523915
321,321,0.005922507908569798
322,322,0.002759079989534524
323,323,0.0018076730965915849
324,324,0.06828722974097948
325,325,0.002854220678828818
326,326,0.0018076730965915849
327,327,0.011630949266227434
328,328,0.002949361368123112
329,329,0.0017363175796208644
330,330,0.013961896153937635
331,331,0.06424375044597198
332,332,0.009228646861546511
333,333,0.007682610660514236
334,334,0.002806650334181671
335,335,0.0017363175796208644
336,336,0.0029255761957995385
337,337,0.006540922388982708
338,338,0.07511357419784506
339,339,0.012725067193111814
340,340,0.0042813310182432274
341,341,0.0028780058511523915
342,342,0.0037580572271246103
343,343,0.0016411768903265703
344,344,0.002687724472563804
345,345,0.0039007682610660514
346,346,0.0017363175796208644
347,347,0.0026639393002402304
348,348,0.021406655091216135
349,349,0.0027352948172109505
350,350,0.0017838879242680114
351,351,0.014770592012939133
352,352,0.005589515496039769
353,353,0.0017838879242680114
354,354,0.013224555811906857
355,355,0.003353709297623861
356,356,0.0035202055038888757
357,357,0.006873914801512737
358,358,0.0027828651618580975
359,359,0.0039721237780367714
360,360,0.11157624336988321
361,361,0.0018790286135623052
362,362,0.0021644506814451872
363,363,0.013486192707466165
364,364,0.007587469971219942
365,365,0.0016887472349737173
366,366,0.01584092476749994
367,367,0.002949361368123112
368,368,0.003258568608329567
369,369,0.006778774112218443
370,370,0.003995908950360345
371,371,0.0027828651618580975
372,372,0.0029255761957995385
373,373,0.0031634279190352736
374,374,0.0029731465404466855
375,375,0.008610232381133601
376,376,0.0020455248198273197
377,377,0.0029731465404466855
378,378,0.0071355516970720454
379,379,0.0019265989582094522
380,380,0.0033299241253002877
381,381,0.0043051161905668005
382,382,0.002259591370739481
383,383,0.002021739647503746
384,384,0.0023309468877102013
385,385,0.0036629165378303167
386,386,0.0024260875770044953
387,387,0.011797445472492448
388,388,0.003401279642271008
389,389,0.07475679661299146
390,390,0.02554527507551792
391,391,0.0020930951644744667
392,392,0.0022358061984159073
393,393,0.002402302404680922
394,394,0.0031396427467117
395,395,0.0029255761957995385
396,396,0.015365221321028471
397,397,0.002069309992150893
398,398,0.0029731465404466855
399,399,0.00927621720619366
400,400,0.0019265989582094522
401,401,0.0019028137858858787
402,402,0.006802559284542016
403,403,0.0034250648145945817
404,404,0.001974169302856599
405,405,0.008848084104369335
406,406,0.00211688033679804
407,407,0.009609209618723687
408,408,0.016839902005090026
409,409,0.25238446352543825
410,410,0.011892586161786742
411,411,0.006564707561306281
412,412,0.003496420331565302
413,413,0.008705373070427895
414,414,0.006850129629189163
415,415,0.0019503841305330257
416,416,0.0018552434412387319
417,417,0.0032823537806531407
418,418,0.002949361368123112
419,419,0.0029731465404466855
420,420,0.0028780058511523915
421,421,0.005993863425540518
422,422,0.003092072402064553
423,423,0.027900007135551696
424,424,0.003353709297623861
425,425,0.0022120210260923342
426,426,0.017053968556002188
427,427,0.008301025140927147
428,428,0.002759079989534524
429,429,0.013343481673524725
430,430,0.01106010513046167
431,431,0.0022833765430630543
432,432,0.025711771281782935
433,433,0.021335299574245417
434,434,0.0042813310182432274
435,435,0.071046309730514
436,436,0.023927883357514924
437,437,0.012487215469876078
438,438,0.015507932354969911
439,439,0.009537854101752967
440,440,0.013509977879789739
441,441,0.03591561020859596
442,442,0.002996931712770259
443,443,0.002996931712770259
444,444,0.0040196941226839185
445,445,0.006160359631805532
446,446,0.011488238232285992
447,447,0.03208619746450063
448,448,0.0031396427467117
449,449,0.0029255761957995385
450,450,0.05468211117189544
451,451,0.005113812049568299
452,452,0.004852175154008991
453,453,0.0071117665247484715
454,454,0.010560616511666628
455,455,0.002996931712770259
456,456,0.006017648597864091
457,457,0.0018314582689151584
458,458,0.0029731465404466855
459,459,0.019765478200889565
460,460,0.41869038841186407
461,461,0.0073496182479842066
462,462,0.00689769997383631
463,463,0.009609209618723687
464,464,0.002949361368123112
465,465,0.024593868182574984
466,466,0.009085935827605071
467,467,0.005946293080893371
468,468,0.004923530670979712
469,469,0.0034250648145945817
470,470,0.005280308255833314
471,471,0.01277263753775896
472,472,0.023190543015484146
473,473,0.026163689555930833
474,474,0.005922507908569798
475,475,0.003353709297623861
476,476,0.40032823537806533
477,477,0.14929952667507077
478,478,0.004994886187950431
479,479,0.0035439906762124492
480,480,0.013961896153937635
481,481,0.003187213091358847
482,482,0.003092072402064553
483,483,0.006493352044335561
484,484,0.003092072402064553
485,485,0.0031634279190352736
486,486,0.005066241704921152
487,487,0.008086958590014985
488,488,0.021359084746568988
489,489,0.009371357895487953
490,490,0.0019028137858858787
491,491,0.0032109982636824206
492,492,0.01588849511214709
493,493,0.004947315843303285
494,494,0.0028780058511523915
495,495,0.023499750255690604
496,496,0.023499750255690604
