START,STOP,FREQ
1,1,0.513550566749088
2,2,0.017332974269836217
3,3,0.017186084657379978
4,4,0.01696575023869562
5,5,0.015937522951501946
6,6,0.0168923054324675
7,7,0.030406149778441503
8,8,0.016231302176414424
9,9,0.015937522951501946
10,10,0.0136362523563542
11,11,0.014125884397874997
12,12,0.036869292726516026
13,13,0.012608025069160526
14,14,0.013783141968810439
15,15,0.013685215560506279
16,16,0.01204494822141161
17,17,0.026317722231742845
18,18,0.02555879256738561
19,19,0.010576052096849219
20,20,0.01028227287193674
21,21,0.01033123607608882
22,22,0.010478125688545059
23,23,0.010625015301001298
24,24,0.010747423311381496
25,25,0.01040468088231694
26,26,0.01018434646363258
27,27,0.011628760986118931
28,28,0.006977256591671359
29,29,0.006463142948074522
30,30,0.010918794525913775
31,31,0.008642005532842069
32,32,0.006022474110705805
33,33,0.024579528484344016
34,34,0.02000146889612456
35,35,0.010771904913457536
36,36,0.04100668347736676
37,37,0.173207334687982
38,38,0.0058511028961735255
39,39,0.2570568217984185
40,40,0.00509217323181629
41,41,0.004920802017284011
42,42,0.026170832619286606
43,43,0.007760667858104634
44,44,0.004773912404827772
45,45,0.015521335716209268
46,46,0.029598256909932185
47,47,0.02355130119715034
48,48,0.0050432100276642106
49,49,0.01696575023869562
50,50,0.00680588537713908
51,51,0.005434915660880848
52,52,0.004406688373687174
53,53,0.004553577986143413
54,54,0.006561069356378681
55,55,0.005973510906553725
56,56,0.03072441060543002
57,57,0.0267828726711876
58,58,0.017724679903052855
59,59,0.02898621685803119
60,60,0.033270497221338166
61,61,0.003770166719710138
62,62,0.019879060885744364
63,63,0.01341591793766984
64,64,0.02707665189610008
65,65,0.0036722403114059785
66,66,0.010600533698925258
67,67,0.018630499179866332
68,68,0.0036967219134820184
69,69,0.02193551546013171
70,70,0.005361470854652728
71,71,0.0036722403114059785
72,72,0.03145885866771121
73,73,0.0033050162802653804
74,74,0.0034763874947976595
75,75,0.016157857370186306
76,76,0.003892574730090337
77,77,0.0034274242906455797
78,78,0.018238793546649694
79,79,0.0033294978823414203
80,80,0.0030112370553529023
81,81,0.012852841089920925
82,82,0.002913310647048743
83,83,0.00340294268856954
84,84,0.004186353955002815
85,85,0.003256053076113301
86,86,0.004259798761230935
87,87,0.05111758513477122
88,88,0.019193576027615247
89,89,0.003770166719710138
90,90,0.036134844664234826
91,91,0.0034763874947976595
92,92,0.004039464342546577
93,93,0.007393443826964037
94,94,0.017528827086444536
95,95,0.0036232771072538987
96,96,0.007393443826964037
97,97,0.0031826082698851814
98,98,0.003231571474037261
99,99,0.003109163463657062
100,100,0.01968320806913604
101,101,0.0034519058927216196
102,102,0.009205082380590986
103,103,0.0037212035155580582
104,104,0.005483878865032927
105,105,0.0064386613459984825
106,106,0.003549832301025779
107,107,0.0033784610864935
108,108,0.019928024089896443
109,109,0.00511665483389233
110,110,0.003256053076113301
111,111,0.004382206771611134
112,112,0.0038191299238622177
113,113,0.0036477587093299386
114,114,0.046833304771464246
115,115,0.0029377922491247827
116,116,0.0027909026366685435
117,117,0.018630499179866332
118,118,0.006879330183367199
119,119,0.034372169314759955
120,120,0.019120131221387126
121,121,0.005606286875413127
122,122,0.016378191788870664
123,123,0.007834112664332754
124,124,0.017577790290596616
125,125,0.015007222072612432
126,126,0.024285749259431538
127,127,0.017749161505128896
128,128,0.004014982740470537
129,129,0.003966019536318457
130,130,0.003060200259504982
131,131,0.021347957010306756
132,132,0.036942737532744144
133,133,0.003868093128014297
134,134,0.004357725169535094
135,135,0.026195314221362644
136,136,0.006512106152226602
137,137,0.023918525228290938
138,138,0.004896320415207971
139,139,0.00519009964012045
140,140,0.01735745587191226
141,141,0.019536318456679806
142,142,0.014248292408255196
143,143,0.01887531520062673
144,144,0.10735182510343477
145,145,0.002839865840820623
146,146,0.0034519058927216196
147,147,0.004210835557078855
148,148,0.07900212989938062
149,149,0.016206820574338386
150,150,0.019095649619311088
151,151,0.021715181041447353
152,152,0.003868093128014297
153,153,0.007540333439420276
154,154,0.003549832301025779
155,155,0.013342473131441721
156,156,0.021274512204078635
157,157,0.010722941709305456
158,158,0.003941537934242417
159,159,0.006536587754302641
160,160,0.003109163463657062
161,161,0.003109163463657062
162,162,0.008715450339070188
163,163,0.002692976228364384
164,164,0.004431169975763214
165,165,0.02195999706220775
166,166,0.002864347442896663
167,167,0.002595049820060225
168,168,0.0036477587093299386
169,169,0.003084681861581022
170,170,0.01679437902416334
171,171,0.003745685117634098
172,172,0.0022523073909956667
173,173,0.0029867554532768625
174,174,0.014933777266384313
175,175,0.0021298993806154673
176,176,0.0025216050138321053
177,177,0.009817122432491983
178,178,0.0022767889930717065
179,179,0.002595049820060225
180,180,0.023159595563933703
181,181,0.0019585281660831886
182,182,0.002203344186843587
183,183,0.001885083359855069
184,184,0.007883075868484834
185,185,0.0022767889930717065
186,186,0.019805616079516242
187,187,0.0018606017577790291
188,188,0.0023012705951477464
189,189,0.018189830342497614
190,190,0.0019340465640071485
191,191,0.005704213283717286
192,192,0.032119861923764294
193,193,0.0020074913702352684
194,194,0.0019585281660831886
195,195,0.018067422332117413
196,196,0.00521458124219649
197,197,0.02215584987881607
198,198,0.003770166719710138
199,199,0.01674541582001126
200,200,0.007564815041496316
201,201,0.020956251377090118
202,202,0.003084681861581022
203,203,0.0032805346781893405
204,204,0.006071437314857884
205,205,0.0025216050138321053
206,206,0.0032805346781893405
207,207,0.017455382280216418
208,208,0.0026195314221362648
209,209,0.003794648321786178
210,210,0.004578059588219453
211,211,0.003745685117634098
212,212,0.002913310647048743
213,213,0.01197150341518349
214,214,0.0025216050138321053
215,215,0.02005043210027664
216,216,0.01867946238401841
217,217,0.004357725169535094
218,218,0.05459397262956888
219,219,0.02213136827674003
220,220,0.0172595294636081
221,221,0.026268759027590766
222,222,0.0044801331799152935
223,223,0.00335397948441746
224,224,0.011604279384042892
225,225,0.010992239332141895
226,226,0.0201483585085808
227,227,0.00839718951208167
228,228,0.004798394006903812
229,229,0.010551570494773179
230,230,0.028398658408206233
231,231,0.0029622738512008226
232,232,0.005434915660880848
233,233,0.0032805346781893405
234,234,0.029647220114084265
235,235,0.02673390946703552
236,236,0.027835581560457318
237,237,0.021347957010306756
238,238,0.062232232477293314
239,239,0.004014982740470537
240,240,0.005508360467108967
241,241,0.018165348740421573
242,242,0.009964012044948222
243,243,0.014003476387494797
244,244,0.017700198300976817
245,245,0.003060200259504982
246,246,0.024579528484344016
247,247,0.017993977525889295
248,248,0.0034519058927216196
249,249,0.023624746003378463
250,250,0.010625015301001298
251,251,0.017675716698900775
252,252,0.00670795896883492
253,253,0.01860601757779029
254,254,0.0022523073909956667
255,255,0.009523343207579504
256,256,0.011041202536293974
257,257,0.004945283619360051
258,258,0.02692976228364384
259,259,0.0024971234117560654
260,260,0.0018606017577790291
261,261,0.004920802017284011
262,262,0.003109163463657062
263,263,0.003794648321786178
264,264,0.008960266359830587
265,265,0.0031826082698851814
266,266,0.0027909026366685435
267,267,0.2521605013832105
268,268,0.004406688373687174
269,269,0.0022523073909956667
270,270,0.017430900678140376
271,271,0.0021298993806154673
272,272,0.0017626753494748696
273,273,0.026219795823438686
274,274,0.002056454574387348
275,275,0.00168923054324675
276,276,0.007466888633192156
277,277,0.004014982740470537
278,278,0.002888829044972703
279,279,0.017724679903052855
280,280,0.006316253335618283
281,281,0.0020074913702352684
282,282,0.021005214581242198
283,283,0.0024726418096800255
284,284,0.014297255612407276
285,285,0.03444561412098808
286,286,0.0023257521972237863
287,287,0.0015668225328665508
288,288,0.02548534776115749
289,289,0.0020074913702352684
290,290,0.0020074913702352684
291,291,0.0015668225328665508
292,292,0.0017626753494748696
293,293,0.002570568217984185
294,294,0.008544079124537909
295,295,0.01177565059857517
296,296,0.0014933777266384312
297,297,0.0026195314221362648
298,298,0.0021298993806154673
299,299,0.001542340930790511
300,300,0.003574313903101819
301,301,0.0016157857370186306
302,302,0.0019095649619311089
303,303,0.01995250569197248
304,304,0.0018361201557029892
305,305,0.0018361201557029892
306,306,0.004382206771611134
307,307,0.0018361201557029892
308,308,0.0018361201557029892
309,309,0.004382206771611134
310,310,0.0014933777266384312
311,311,0.0018606017577790291
312,312,0.028129360785369796
313,313,0.0027664210345925036
314,314,0.014884814062232233
315,315,0.016059930961882147
316,316,0.017773643107204935
317,317,0.0014933777266384312
318,318,0.0031826082698851814
319,319,0.0020809361764633875
320,320,0.0014933777266384312
321,321,0.017945014321737215
322,322,0.002350233799299826
323,323,0.001885083359855069
324,324,0.03794648321786178
325,325,0.0014933777266384312
326,326,0.001517859328714471
327,327,0.01674541582001126
328,328,0.001542340930790511
329,329,0.0017871569515509095
330,330,0.008715450339070188
331,331,0.0017626753494748696
332,332,0.006144882121086004
333,333,0.021323475408230715
334,334,0.0017626753494748696
335,335,0.0017626753494748696
336,336,0.013244546723137561
337,337,0.0018606017577790291
338,338,0.0013954513183342717
339,339,0.01691678703454354
340,340,0.015888559747349866
341,341,0.0016647489411707101
342,342,0.018336719954953853
343,343,0.0022767889930717065
344,344,0.00168923054324675
345,345,0.007466888633192156
346,346,0.0017626753494748696
347,347,0.0018361201557029892
348,348,0.01045364408646902
349,349,0.0014444145224863515
350,350,0.0014933777266384312
351,351,0.002888829044972703
352,352,0.0017137121453227899
353,353,0.0016647489411707101
354,354,0.025265013342473133
355,355,0.0020809361764633875
356,356,0.00168923054324675
357,357,0.007540333439420276
358,358,0.0013709697162582319
359,359,0.001346488114182192
360,360,0.002203344186843587
361,361,0.0016157857370186306
362,362,0.0012730433079540726
363,363,0.0020319729723113082
364,364,0.001542340930790511
365,365,0.0013954513183342717
366,366,0.018214311944573652
367,367,0.0016402673390946703
368,368,0.0016157857370186306
369,369,0.00509217323181629
370,370,0.0015913041349425907
371,371,0.0015913041349425907
372,372,0.007271035816583837
373,373,0.0013709697162582319
374,374,0.0016157857370186306
375,375,0.008739931941146228
376,376,0.0026195314221362648
377,377,0.01899772321100693
378,378,0.015986486155654026
379,379,0.0029377922491247827
380,380,0.002888829044972703
381,381,0.00519009964012045
382,382,0.00168923054324675
383,383,0.0017137121453227899
384,384,0.002203344186843587
385,385,0.001346488114182192
386,386,0.00168923054324675
387,387,0.005434915660880848
388,388,0.002203344186843587
389,389,0.0017626753494748696
390,390,0.021127622591622396
391,391,0.00168923054324675
392,392,0.002056454574387348
393,393,0.014591034837319754
394,394,0.00168923054324675
395,395,0.0013709697162582319
396,396,0.009156119176438906
397,397,0.001346488114182192
398,398,0.001346488114182192
399,399,0.015252038093372831
400,400,0.02178862584767547
